,objID,modelMag_u,modelMag_g,modelMag_r,RA_x,DEC_x,type,bestObjID,RA_y,DEC_y,z,u_g,g_r
142,1.2376719398045614e+18,21.33008,19.31363,18.31467,258.081151632912,64.0784814124916,3.0,,,,,2.016449999999999,0.9989600000000003
143,1.2376719398045617e+18,25.03272,22.70712,21.64545,258.242509785753,64.0562883280978,3.0,,,,,2.3256000000000014,1.0616699999999994
146,1.237671939804628e+18,26.91672,21.914820000000002,20.88764,258.388141907691,64.0589251875074,3.0,,,,,5.001899999999999,1.0271800000000013
147,1.237671939804628e+18,23.307560000000002,21.199270000000002,20.5517,258.38713943035197,64.0541617035381,3.0,,,,,2.10829,0.6475700000000018
148,1.2376719398046275e+18,20.52011,18.587529999999997,17.67681,258.38689804285,64.00468365948811,3.0,,,,,1.9325800000000015,0.9107199999999978
150,1.237671939804627e+18,24.392229999999998,22.76524,21.897470000000002,258.386578464237,64.0496228125895,3.0,,,,,1.6269899999999993,0.8677699999999966
151,1.237671939804627e+18,23.77897,22.59369,21.69792,258.351421931657,64.051960251995,3.0,,,,,1.1852800000000023,0.8957699999999988
152,1.2376719398045627e+18,22.67407,22.59287,22.12969,258.242034524873,64.0941402991073,3.0,,,,,0.08119999999999905,0.46318000000000126
153,1.2376719398045627e+18,24.41442,23.18833,22.004939999999998,258.242198786996,64.0824031612332,3.0,,,,,1.2260899999999992,1.1833900000000028
154,1.2376719398045624e+18,23.28696,21.7996,20.91749,258.08138625644904,64.0056856459086,3.0,,,,,1.487359999999999,0.8821100000000008
157,1.2376513110700198e+18,20.74663,18.53896,17.647679999999998,258.386891127828,64.0046833738455,3.0,,,,,2.2076700000000002,0.8912800000000018
158,1.2376513110700196e+18,23.84219,22.68757,21.7665,258.38722416653,64.05414802428821,3.0,,,,,1.1546199999999978,0.9210700000000003
159,1.2376513110700196e+18,24.555039999999998,22.7388,21.647560000000002,258.386532384272,64.0496284907837,3.0,,,,,1.816239999999997,1.091239999999999
160,1.2376513110700196e+18,23.674529999999997,22.18444,21.53407,258.351399484501,64.051859950496,3.0,,,,,1.4900899999999986,0.6503699999999988
164,1.2376719398045627e+18,22.268079999999998,21.77232,20.61148,258.24257735963903,64.0182663315651,3.0,,,,,0.4957599999999971,1.1608400000000003
166,1.2376719398045627e+18,22.08942,21.58161,20.73037,258.205805053129,64.0191998575284,3.0,,,,,0.5078099999999992,0.8512400000000007
168,1.237671939804627e+18,20.829539999999998,18.86759,25.07702,258.36637803502003,64.0386802077433,3.0,,,,,1.961949999999998,-6.209430000000001
169,1.2376719398046272e+18,18.13652,16.10246,15.1578,258.329332563346,64.0768468051447,3.0,1.2376719398046272e+18,258.32931,64.076861,0.08112399,2.03406,0.9446600000000007
170,1.2376719398046272e+18,24.3194,24.26584,22.27921,258.328270718043,64.0732042078245,3.0,,,,,0.05356000000000094,1.9866300000000017
173,1.2376719398046277e+18,25.14077,22.93638,21.72152,258.366075747308,64.0054712658764,3.0,,,,,2.20439,1.214859999999998
176,1.2376719398045627e+18,22.70148,22.29509,21.64584,258.206385675976,63.991495534551795,3.0,,,,,0.4063900000000018,0.6492499999999986
177,1.2376719398045624e+18,26.27673,22.64124,22.32258,258.12982205019904,64.0976554785046,3.0,,,,,3.6354900000000008,0.3186600000000013
178,1.2376719398045624e+18,21.73761,19.96164,19.14851,258.07983439952005,64.1061669247398,3.0,,,,,1.775970000000001,0.8131299999999975
180,1.2376719398045614e+18,21.620929999999998,21.26374,21.4302,258.20681578146804,64.0744598050211,3.0,,,,,0.35718999999999923,-0.16646000000000072
183,1.2376513110700196e+18,22.33886,19.8758,18.786620000000003,258.366348233028,64.0386643941151,3.0,,,,,2.4630599999999987,1.089179999999999
185,1.2376513110700196e+18,18.27873,16.14902,15.185789999999999,258.32935325846,64.0768605884149,3.0,,,,,2.1297099999999993,0.9632300000000011
186,1.2376512976483123e+18,23.37666,22.39793,21.60971,258.206373337846,63.991472794854204,3.0,,,,,0.9787300000000023,0.788219999999999
187,1.2376512976482478e+18,24.17545,21.77981,20.68277,258.20590657628503,64.0192848128994,3.0,,,,,2.39564,1.0970399999999998
188,1.2376512976482476e+18,22.12714,19.97642,19.13089,258.07989610081603,64.1061830301403,3.0,,,,,2.1507199999999997,0.8455300000000001
190,1.237651297648247e+18,25.439320000000002,20.01683,19.26069,258.207316739855,64.059482206343,3.0,,,,,5.422490000000003,0.7561399999999985
193,1.237651297648247e+18,20.08243,18.142310000000002,17.25242,258.033506764653,64.0973924368143,3.0,,,,,1.9401199999999967,0.8898900000000012
194,1.237651297648247e+18,23.83183,23.5547,21.02796,258.03441896201,64.0957803280913,3.0,,,,,0.27712999999999965,2.52674
197,1.2376512976482476e+18,24.07897,21.91534,21.36682,258.03357502769796,64.081582532812,3.0,,,,,2.1636300000000013,0.5485199999999999
198,1.2376512976482476e+18,22.71395,21.72382,20.97936,258.034117986049,64.07525914359921,3.0,,,,,0.9901300000000006,0.7444600000000001
199,1.2376512976482478e+18,21.83708,20.77052,20.45799,258.034134463442,64.0635182492348,3.0,,,,,1.066559999999999,0.3125300000000024
202,1.237671939804562e+18,19.9445,18.11538,17.247410000000002,258.03347428867403,64.0973831285266,3.0,1.237671939804562e+18,258.03354,64.097415,0.07967802,1.8291200000000032,0.8679699999999961
205,1.2376719398045624e+18,22.3679,20.8356,20.36666,258.034090386867,64.06355268953871,3.0,,,,,1.5322999999999993,0.4689399999999999
206,1.2376719398045624e+18,22.81371,21.7046,20.96657,258.034083800137,64.0752866418947,3.0,,,,,1.1091100000000012,0.7380299999999984
207,1.2376719398045624e+18,23.62669,21.64089,21.06423,258.033633706469,64.0815486008365,3.0,,,,,1.9858000000000011,0.5766600000000004
208,1.2376719398045624e+18,22.6234,21.99352,21.496579999999998,258.15345781333997,64.0157401056273,3.0,,,,,0.62988,0.49694000000000216
210,1.237671939804563e+18,25.84992,22.92823,22.1569,258.15302688542903,64.0323166837297,3.0,,,,,2.9216900000000017,0.771329999999999
213,1.2376719398045614e+18,20.88361,18.529870000000003,17.634629999999998,258.15021712698996,64.0855373538635,3.0,1.2376719398045614e+18,258.15028,64.085551,0.0827946,2.3537399999999984,0.8952400000000047
214,1.2376719398045617e+18,24.63619,22.623910000000002,22.213729999999998,258.22188868617,64.1029720543971,3.0,,,,,2.012279999999997,0.410180000000004
215,1.2376719398045622e+18,21.41927,19.97426,19.13306,258.092212789015,64.01364232193971,3.0,,,,,1.44501,0.8412000000000006
216,1.2376719398045622e+18,24.25352,24.86199,23.53301,258.22263955802504,64.0124139730345,3.0,,,,,-0.608469999999997,1.3289799999999978
219,1.2376719398045624e+18,23.5175,20.91019,20.07496,258.149012563395,64.0234853848522,3.0,,,,,2.6073099999999982,0.8352299999999993
220,1.2376719398045624e+18,25.81261,21.20354,20.52704,258.149152186838,64.0211838369531,3.0,,,,,4.609069999999999,0.6765000000000008
222,1.2376719398046272e+18,19.62584,17.66483,16.78377,258.303782053749,64.0287810869926,3.0,1.2376719398046272e+18,258.30379,64.02875300000001,0.07704972,1.9610100000000017,0.881059999999998
223,1.2376719398046272e+18,22.86639,22.34402,21.387729999999998,258.323448895209,64.0786670900119,3.0,,,,,0.5223699999999987,0.9562900000000027
224,1.2376719398046272e+18,23.60599,22.55947,22.0753,258.323580307304,64.069590357878,3.0,,,,,1.0465199999999975,0.48417000000000243
225,1.2376719398046277e+18,22.97839,22.9996,21.33256,258.285227591414,64.0694615624409,3.0,,,,,-0.02120999999999995,1.66704
227,1.2376719398046282e+18,22.732310000000002,22.64471,21.58246,258.34605491440396,64.0422116251859,3.0,,,,,0.0876000000000019,1.0622499999999988
228,1.2376719398046277e+18,24.60077,21.66403,20.84439,258.284388401409,64.0116427012833,3.0,,,,,2.9367400000000004,0.8196399999999997
229,1.2376719398046277e+18,24.93824,21.90361,20.37194,258.285313058483,63.9999381639376,3.0,,,,,3.03463,1.5316700000000019
230,1.2376719398046277e+18,20.77514,19.52296,18.70605,258.346658989303,64.0990346586168,3.0,,,,,1.2521799999999992,0.81691
232,1.2376719398046275e+18,21.17975,19.050829999999998,18.143279999999997,258.346150833647,64.03351618943739,3.0,,,,,2.128920000000001,0.9075500000000005
235,1.237671939804627e+18,23.09475,21.46779,21.1787,258.28560034069403,64.06006347247241,3.0,,,,,1.6269600000000004,0.2890900000000016
237,1.237671939804627e+18,23.36048,21.76909,21.444770000000002,258.346992510302,64.0452693628067,3.0,,,,,1.5913900000000005,0.3243199999999966
238,1.237671939804627e+18,25.145020000000002,22.05292,21.26793,258.346961755695,64.046434786415,3.0,,,,,3.092100000000002,0.7849900000000005
239,1.237671939804563e+18,24.40002,24.57287,24.59797,258.01929995022596,64.0283019285743,3.0,,,,,-0.1728500000000004,-0.025099999999998346
240,1.2376719398045624e+18,22.56796,22.798479999999998,22.44748,258.020669769708,64.02478814000939,3.0,,,,,-0.2305199999999985,0.3509999999999991
242,1.237671939804562e+18,22.01943,19.63042,18.8369,258.223176150776,64.0199374867843,3.0,,,,,2.389009999999999,0.7935200000000009
243,1.237671939804562e+18,22.112170000000003,20.15945,19.43453,258.15011696141005,64.0991273243705,3.0,,,,,1.952720000000003,0.7249200000000009
246,1.23765131107002e+18,26.45099,22.58646,21.664279999999998,258.380837943044,64.06246152373879,3.0,,,,,3.864530000000002,0.9221800000000009
247,1.23765131107002e+18,21.13372,19.55483,18.811770000000003,258.34666279761,64.0990456588448,3.0,,,,,1.5788900000000012,0.7430599999999963
248,1.2376513110700198e+18,20.99128,19.0488,18.13954,258.34618906752104,64.0335103715541,3.0,,,,,1.9424799999999998,0.9092599999999997
249,1.2376513110700196e+18,24.348670000000002,22.35345,21.57862,258.323579951839,64.06954330406879,3.0,,,,,1.9952200000000033,0.7748299999999979
251,1.2376513110700196e+18,23.07256,22.19514,21.213910000000002,258.346894902279,64.04640872857739,3.0,,,,,0.8774200000000008,0.9812299999999965
252,1.2376513110700196e+18,23.02925,21.685489999999998,21.0244,258.346969991568,64.0453270940951,3.0,,,,,1.3437600000000032,0.661089999999998
254,1.2376512976483128e+18,23.44755,21.97691,20.47399,258.285406295025,63.999944272578105,3.0,,,,,1.4706399999999995,1.5029199999999996
255,1.2376512976483128e+18,24.01042,21.74575,21.45675,258.28441905836496,64.01163153428571,3.0,,,,,2.264669999999999,0.2890000000000015
257,1.2376512976483126e+18,19.58934,17.63361,16.75805,258.30381314084303,64.0287758872701,3.0,,,,,1.955729999999999,0.8755600000000001
259,1.2376512976482478e+18,23.756120000000003,21.20553,20.57205,258.149187874759,64.02121926697289,3.0,,,,,2.5505900000000032,0.6334799999999987
260,1.2376512976482478e+18,22.39599,20.88345,19.95404,258.149141672472,64.0235007480376,3.0,,,,,1.5125400000000013,0.9294100000000007
261,1.2376512976482478e+18,21.96709,20.96856,20.61712,258.285008941829,64.0453485333894,3.0,,,,,0.9985299999999988,0.3514400000000002
264,1.2376512976482476e+18,21.3405,20.028029999999998,19.1843,258.092266474385,64.0136429992362,3.0,,,,,1.3124700000000011,0.8437299999999972
265,1.2376512976482476e+18,21.80885,20.13198,19.71892,258.285637845855,64.06020420489959,3.0,,,,,1.676870000000001,0.413059999999998
266,1.2376512976482473e+18,22.44374,19.999229999999997,19.1795,258.223305771975,64.0199669430444,3.0,,,,,2.444510000000001,0.8197299999999963
267,1.2376512976482473e+18,21.337889999999998,20.13261,19.2851,258.150148365042,64.0991329171054,3.0,,,,,1.2052799999999984,0.8475099999999998
268,1.237651297648247e+18,20.767,18.6075,17.6787,258.150240159647,64.0855538886475,3.0,,,,,2.1594999999999978,0.9288000000000025
269,1.2376719398046277e+18,25.12544,22.57054,21.50068,258.267212549729,64.0961479515959,3.0,,,,,2.5549,1.069860000000002
270,1.2376719398046277e+18,22.06679,20.78037,20.46486,258.285035186293,64.0453290857774,3.0,,,,,1.2864199999999997,0.31550999999999974
271,1.2376719398046272e+18,23.647489999999998,25.1001,23.71576,258.303529464071,64.0251954696659,3.0,,,,,-1.4526100000000035,1.3843400000000017
272,1.2376719398046285e+18,22.84094,19.64922,19.85921,258.346668674306,64.0628944811488,3.0,,,,,3.19172,-0.20999000000000123
273,1.237671939804628e+18,22.47554,22.69789,21.99693,258.380882262998,64.06239694566639,3.0,,,,,-0.22235000000000227,0.700960000000002
274,1.2376719398045627e+18,25.20303,22.63993,21.83879,258.22237291723803,64.0863513605902,3.0,,,,,2.5630999999999986,0.8011400000000002
275,1.237671939804628e+18,24.89915,22.7629,22.40534,258.347057967882,64.0394231682314,3.0,,,,,2.1362500000000004,0.35755999999999943
276,1.237651297648247e+18,19.73028,17.590020000000003,16.67067,258.13367517858995,64.0385589162655,3.0,,,,,2.140259999999998,0.9193500000000014
279,1.2376512976482473e+18,25.160120000000003,21.1497,19.77101,258.047092909735,64.0719397545981,3.0,,,,,4.010420000000003,1.3786899999999989
281,1.2376512976482476e+18,24.129620000000003,21.55951,21.45559,258.047738972859,64.10783815975171,3.0,,,,,2.5701100000000032,0.10391999999999868
282,1.2376512976482476e+18,24.92524,21.89644,21.20597,258.13442012270303,64.0904975241928,3.0,,,,,3.0288000000000004,0.6904699999999977
286,1.2376512976482478e+18,22.38182,23.09698,21.06936,258.046378567769,64.0981456401904,3.0,,,,,-0.7151599999999974,2.027619999999999
287,1.237651297648248e+18,24.986439999999998,24.50844,21.60229,258.046935271169,64.007215649143,3.0,,,,,0.477999999999998,2.9061500000000002
